genome,D300419,D300420,D300431,D300432,D300444,D300445,D300446,D300449,D300452,D300462,D300463,D300479,D300482,D300492,D300501,classification
GPB:bin_000009,14.6436430365748,0.0,19.133935156949,11.5491972743816,4.28515972994581,28.8179901823151,0.0,0.0,20.436690687496,0.0,55.2033481734569,14.1049949091999,2.75892313952615,104.395500218177,5.35726675161846,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae
GPB:bin_000010,38.992302490141,56.6229279025751,40.7995754488954,56.5467595519272,93.7160953147483,55.7368917640489,54.1883138778924,62.4992673089977,52.4742581227858,30.1831506910615,62.8057369863048,142.996041262636,74.9383436582364,149.10293410445,101.517726080081,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
GPB:bin_000002,18.3965701114357,4.80018632944115,5.9706074748951,12.6334193813044,14.1063898093743,19.7502912708958,18.2053227690695,13.8978707979485,14.2255997347743,11.7771144221191,20.0952131903619,22.4251967553917,15.9280197618319,35.290701730734,5.75760333756316,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Proteus;Proteus mirabilis
GPB:bin_000200,0.0,0.748476787930358,1.09503039109796,0.0,0.0,0.0,0.0,0.0,4.17444222034217,0.0,2.11772192328229,0.0,0.0,0.0,0.0,Bacteria;Actinomycetota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium globosum
GPB:bin_000087,0.0,1.06080042815261,1.13601414569401,0.0,3.33996178253978,0.825958046334239,0.0,0.0,2.31381369002212,0.0,3.79525379775811,1.29555839502425,3.79533821270484,0.0,0.782442141292049,Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter;Rubneribacter badeniensis
GPB:bin_000111,0.0,7.40431008304935,58.5369239445309,55.9933386996486,4.73323468310623,182.79263690129,83.5756047949795,2.9359850000241,130.20263463587,6.33021155171666,284.836335417199,78.5771231087354,11.725141829785,0.0,8.50554546024187,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum intestinigallinarum
D300506:bin_000004,0.0,101.766680646451,0.0,140.70304011548,29.4988929961279,0.0,17.4413092881039,6.74858820431293,0.0,82.7552204742073,12.1372879868135,0.0,173.655609632397,0.0,111.853660915448,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum stercoravium
GPB:bin_000173,26.8327708070017,0.0,0.0,0.0,0.0,0.0,26.6431073039992,32.2852371638586,0.0,0.0,0.0,0.0,0.0,14.9851189425446,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Pseudobutyricicoccus;Pseudobutyricicoccus lothianensis
GPB:bin_000112,0.0,338.343538310339,0.0,0.0,0.0,0.0,0.0,0.0,8.73085409174769,110.096598821203,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor avicola
GPB:bin_000140,29.6670727857281,14.0780155470514,9.94675244142354,41.4721024836554,43.1713980667527,90.5728388475863,33.3169454120225,38.0544862593873,26.5093275527296,11.6151558510153,53.1453883635964,40.3058099136752,51.3091877091344,86.4479425435712,28.3158415819204,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii
GPB:bin_000197,0.0,0.0,39.3098099609041,0.0,0.0,0.0,0.0,5.67168292910342,95.9710926242126,0.0,141.205201602576,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor avistercoris
D300430:bin_000010,6.28978116734297,74.145265112262,1.48650197627141,0.0,0.0,0.0,0.0,14.3262184008162,18.0258544683193,27.2586506441292,3.09006079758596,6.24474776965559,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;Intestinimonas timonensis
GPB:bin_000034,39.1167524849186,25.380738293605,6.01167159334203,0.0,0.0,48.5759302939596,55.821992647705,69.3776990754026,31.9288614519344,34.3277673955969,0.0,40.2587535005837,57.1764978531827,99.2004943006882,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;Lawsonibacter sp900545895
GPB:bin_000015,14.1029855316477,26.4442883442506,3.45972927647272,0.0,0.0,56.2942368725525,20.4577272626263,25.1451582693388,13.6255844498041,13.6751513920158,0.0,16.3476537303922,18.9535329036473,36.0367687144427,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;Lawsonibacter pullicola
GPB:bin_000059,0.0,12.7859689882453,22.062006198053,0.0,0.0,46.1234709693479,0.0,4.53115099150641,9.96170017553091,44.6104458353866,0.0,11.4203289331714,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Dysosmobacter;Dysosmobacter avistercoris
GPB:bin_000022,114.882627565494,32.2046176480959,16.1789971696631,13.5590924972033,11.3136545322251,31.5498818823183,19.4352868961494,8.310628668139,41.6759889350818,14.8956894258231,88.4076790917279,17.5053769989454,48.4312545476109,5.37431445266799,22.7645787990781,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Dysosmobacter;Dysosmobacter pullicola
GPB:bin_000004,0.0,20.7924411097518,0.0,0.0,0.0,16.8419683289955,0.0,0.0,0.0,15.9775091862594,0.0,2.79196308503954,11.9748924989022,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter stercoravium
GPB:bin_000184,31.6524129281433,0.0,22.1245664905034,0.0,0.0,0.0,47.3180945069017,31.8517943300548,13.1879193155861,0.0,12.0669703491958,0.0,0.0,96.0177931198178,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter ornithocaccae
GPB:bin_000166,0.0,0.0,13.817100922308,34.6743014188089,38.6268372178411,0.0,0.0,0.0,23.7705984863846,0.0,44.8926953807877,0.0,43.6807789474838,0.0,36.9037775993687,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417;UBA1417 sp900552925
GPB:bin_000021,0.0,2.46070218602477,42.7006058566668,55.5312318625172,22.0680175419377,34.0668423036804,0.0,0.0,100.043851705273,0.0,73.6525488450553,21.5416087392023,125.827901047701,0.0,45.5536662317071,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Anaeromassilibacillus;Anaeromassilibacillus stercoravium
GPB:bin_000016,173.427896437886,0.0,0.0,0.0,0.0,0.0,124.088955393865,123.694221019424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;Fournierella sp002161595
D300481:bin_000002,0.0,0.0,92.598542961159,50.2730253280472,124.627657303055,262.194295343183,0.0,0.0,5.2414864290551,0.0,54.3790300551541,117.584783243782,137.515191609148,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Merdivicinus;Merdivicinus intestinigallinarum
GPB:bin_000130,0.0,42.0616115069603,28.7151552985426,0.0,0.0,59.4315770160618,0.0,0.0,35.4545291818956,16.8213890557683,94.3631489977726,31.5622486320549,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Negativibacillus faecipullorum
GPB:bin_000033,23.9716172395156,0.0,0.0,6.23614353230684,5.58237411312857,4.24775479226798,7.52984027689937,5.26344537331969,0.0,3.95060255510964,0.0,1.91081264445799,6.29103756770121,4.21912192541656,6.10613134321493,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus colihominis
D300432:bin_000001,0.0,0.0,0.0,119.569924054582,2.72611461322357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.501482668926,0.0,32.5342530686364,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Fimicola;Fimicola sp944379995
D300435:bin_000001,6.106308575505,31.7388395715665,30.1900774891717,0.0,0.0,49.228466958878,48.527623243766,43.1942226059711,54.0989006326881,22.7104829186776,94.6029416501745,51.83786355212,0.0,17.5518512786145,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum merdipullorum
GPB:bin_000208,104.766785305527,108.839305271169,15.1666737685518,0.0,0.0,222.596591244646,181.08794152233,237.98503072126,18.6317956630656,251.759622867472,31.7164957355049,116.95126536904,0.0,86.5388626368328,56.2483133022794,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum
GPB:bin_000029,7.24264070423324,0.0,0.0,0.0,0.0,0.0,14.0845126140228,7.28938184836881,0.0,0.0,0.0,0.0,0.0,1.36708717466825,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter merdigallinarum
D300452:bin_000016,52.0937012643535,52.086576954582,61.9364394456441,0.0,0.0,118.138557740416,89.1203982326507,114.514073276942,48.9667798965641,129.857103912775,81.2860322539299,58.3026836201383,0.0,41.2281203988833,32.5611210475533,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp904392525
GPB:bin_000053,54.9958199643149,59.0608562880509,32.4558483730759,0.0,0.0,24.5685467796308,94.6885002573819,89.3999810350233,62.9256959952936,3.33812618289204,154.878643501012,28.5604324788773,0.0,44.017565825886,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter excrementipullorum
GPB:bin_000031,70.2880273877928,0.0,21.3670469604344,0.0,0.0,0.0,36.3532166024484,91.8919104728836,4.21962120748287,0.0,42.8440674483547,0.0,0.0,11.2975034271062,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecigallinarum
GPB:bin_000143,166.023985257046,136.388001117443,440.543434164796,260.876946076349,173.277091203079,73.0936429812029,200.967842873807,129.453105407607,116.553383049455,67.7380566064657,205.99412949123,165.740223981405,245.364072809385,358.52741721015,130.656768863524,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia ornithocaccae
GPB:bin_000001,6.04897687231355,0.0,10.0380402891756,4.80226131597432,4.36570852929189,0.0,8.41988269947304,8.08992076866821,0.0,0.0,0.0,4.20202833365612,4.49636362585237,11.604275485693,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementipullorum
GPB:bin_000104,0.0,5.4410676296422,27.8582761226245,53.895022897194,43.2745698545748,0.0,0.0,0.0,18.3502893926452,90.2965262319521,42.2017502286903,0.0,31.7846713092491,0.0,47.251632520987,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum
GPB:bin_000135,0.0,0.0,0.0,31.0158843953454,0.0,0.0,0.0,0.0,0.0,0.0,10.2530002381782,0.0,27.7039388593828,0.0,6.66926116377073,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp904395885
GPB:bin_000146,0.0,0.0,58.7212083287823,0.0,19.3174634005661,34.5392713848895,0.0,0.0,33.8952671601293,0.0,60.6154499676364,25.3157136654207,3.68400762522954,0.0,18.3158449493615,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A
TG3:bin_000068,0.839590546918535,0.0,0.0,4.75781549017608,3.10015639317702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89047901760422,0.0,13.1802453662753,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;An181;An181 sp002160325
GPB:bin_000023,8.03773955499082,0.0,0.0,2.41818683978265,1.51734978977608,0.0,2.81816688050847,4.4520781958596,0.0,0.0,0.0,0.0,5.86745452829211,1.51534750590118,2.50256880308237,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;Sellimonas intestinalis
D300492:bin_000003,83.205810793326,42.7560371007198,44.6805622955324,118.406480471393,44.606141892489,39.2848794932355,32.6736785213518,48.1164776574418,52.5130722039267,12.6053685838227,96.0106893938183,70.0091053777827,70.1569961361711,362.502642791415,41.6219968313647,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_A;Lachnoclostridium_A stercorigallinarum
GPB:bin_000124,0.0,31.2178105377042,0.0,0.0,0.0,28.728509195672,0.0,0.0,0.0,15.815047174499,0.0,5.40556289233108,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Copromonas;Copromonas faecavium
D300444:bin_000010,32.5233599273594,30.895606670227,46.5481337697438,76.9666613720416,60.3440297266097,13.7744621057016,33.1942816798886,28.5586133752234,59.3867761111521,36.4495067869172,43.2447411241031,29.4136692627005,38.6371666418611,61.9814446321882,33.8068583320931,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster excrementigallinarum
TG2:bin_000059,0.0,0.0,5.77956527844961,0.0,0.0,0.0,0.0,0.0,3.9874857615429,0.0,3.37978061073229,0.0,0.0,0.0,1.30739463541748,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Pullilachnospira;Pullilachnospira stercoravium
TG3_35:bin_000033,0.0,0.0,9.85199861596257,0.0,0.0,0.0,0.0,9.37268297304422,7.69644269425954,0.0,11.352247825084,0.0,0.0,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella_B;Hungatella_B pullicola
