genome,D300433,D300434,D300436,D300442,D300445,D300455,D300460,D300464,D300469,D300470,D300477,D300479,D300493,D300497,D300499,D300503,D300505,D300507,D300513,D300515,D300520,D300524,classification
GPB:bin_000009,2.537821672722046,13.577986719003698,21.54644115132549,18.162745817220117,28.817990182315057,7.168939831081385,1.0409429534133017,0.0,0.0,8.891793882515381,49.6615052751469,14.10499490919989,0.0,0.0,0.0,0.0,0.0,2.6893415446177524,7.71730701930261,0.0,0.0,0.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae
GPB:bin_000010,31.717957137733933,35.79093127074776,42.352596751452936,15.881463516399988,55.73689176404891,50.95032386517981,17.128929035803854,11.896569871619931,6.477051487536059,27.51448522233154,27.119619920875675,142.99604126263617,1.8588607080347683,1.2428960486368166,19.64733770027675,0.9576665319985856,1.690262993526478,15.891264243355517,12.94502706072102,4.278852426262923,2.7459367950803504,5.579229265790042,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
GPB:bin_000002,0.0,0.6627757106563968,1.3724485272787454,1.05522422744362,19.750291270895836,1.1609787751252294,0.0,0.0,0.0,0.0,1.5300574253488823,22.425196755391724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Proteus;Proteus mirabilis
GPB:bin_000087,1.4063108051413205,0.834441748481164,1.7302531632390914,2.0016894244673344,0.8259580463342387,0.8959380371780308,1.2512405479880682,0.8800680271917426,2.6835933641973138,2.4939129788824754,1.4821154273098671,1.2955583950242453,4.926160839174613,2.8377350569364745,3.3649908142468794,7.378246211949611,0.7136017522291876,4.163514002892056,3.159651456312592,0.7737051943049175,3.0449315436989446,2.770414136914853,Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Rubneribacter;Rubneribacter badeniensis
GPB:bin_000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.577450304873423,6.241382146082154,0.0,0.0,0.0,0.0,30.46211258080922,23.67856911888107,40.09698304253856,4.453379556035312,0.0,0.0,3.1148826295203063,9.492713297623048,5.476863232911798,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp900557315
GPB:bin_000111,31.86694751454448,4.768035398400709,0.0,63.23449030448216,182.7926369012903,0.0,18.942000414523758,27.729952233367232,30.887032636515684,0.0,0.0,78.57712310873536,0.0,31.590951814023438,23.04019434416076,28.24844433090564,13.437799746465702,0.0,4.313939084288103,27.338130883465805,75.26985014484231,3.248227428940506,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum intestinigallinarum
GPB:bin_000192,0.0,0.0,0.0,0.0,0.0,0.0,1.794940546273778,1.6332707365771513,1.625602798846742,0.0,0.0,0.0,1.2275626247895026,1.5596090637992206,0.0,0.0,0.8872051306913412,0.0,1.0608962879266093,0.0,2.7599628772872715,1.4667033408462633,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp900291975
D300506:bin_000004,11.17094675652742,55.40740668493792,53.82215763345005,6.151683913819504,0.0,44.19104838631021,32.95578811848355,0.0,27.00740278360269,39.870456163622,0.0,0.0,0.0,1.7342995640257877,0.0,0.0,22.161359225194825,46.74901735118844,44.92459694330384,0.0,17.199387490368576,30.551843868564013,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum stercoravium
D300442:bin_000015,0.0,0.0,0.0,36.11570620947071,0.0,0.0,4.91211349566393,12.70439149118406,5.09653555241596,0.0,0.0,0.0,13.367817563865453,4.123989982219069,11.17432870161414,9.467348793856658,0.0,0.0,0.0,0.0,8.881806139564567,1.5383024773644756,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum merdipullorum
GPB:bin_000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.738238831822464,0.0,0.0,0.0,0.0,11.614674511842132,22.095538566281647,27.95035997590993,32.610037229597104,0.0,0.0,0.0,10.43586355770812,0.0,0.0,Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor avicola
