genome,D300529,D300480,D300517,D300428,D300509,D300512,D300484,D300495,D300478,D300458,D300453,D300465,D300422,D300437,D300523,D300521,D300514,D300443,D300526,D300474,D300499,D300503,D300464,D300515,D300497,classification
D300418:bin_000001,0.0,0.0,0.0,0.0,0.0,17.836743650043886,26.104081660000134,83.37696729713976,27.945669433780225,23.79994036970781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faeciplasma;s__Faeciplasma gallinarum
D300418:bin_000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121258365469195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus intestinavium
D300428:bin_000008,0.0,5.924637087211407,6.827628387290043,40.09218962583265,28.253915172646217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma excrementigallinarum
D300430:bin_000010,2.60778859527121,4.819473220872572,3.286938215444573,17.597362439047473,10.291955698998969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2262106036907725,13.061234758119172,2.788521964902273,5.782518178298267,12.39508034704539,12.926734343938534,5.729737636724594,12.526381940524594,5.296297431680188,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis
D300432:bin_000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola sp944379995
D300435:bin_000001,5.731786744896974,28.44704251887341,16.463286725648423,35.04448379704013,12.31072584326336,5.595259513695149,3.993937098873921,4.420194323955491,14.853302462321942,17.090416342256546,27.46359863076013,41.67892943480752,22.929857490004505,13.905095209624593,34.742438658006655,15.501644769147008,0.0,1.0010622058212335,0.0,1.4472357900509345,6.176369377360404,7.833728648838056,2.830774585311548,0.0,4.341884142571277,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum merdipullorum
D300442:bin_000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8941154236669515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Tyzzerella;s__Tyzzerella sp944383305
D300442:bin_000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17432870161414,9.467348793856658,12.70439149118406,0.0,4.123989982219069,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum merdipullorum
D300443:bin_000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.360638066391791,1.149584852058021,63.42572393727576,11.96085350813819,9.121226016258955,0.0,4.9103814972163455,0.0,1.101488557159342,11.463543379151156,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp900552125
D300443:bin_000003,1.2265874133552293,0.9601636941702152,2.313719710133858,3.583719017930455,3.3357789197807866,2.591734852680021,0.0,2.416834148064695,0.0,0.0,4.885896833050087,2.777108117397697,0.0,0.0,4.974466048616548,41.793167833069184,9.263292692241594,59.98888297466058,33.42554755676068,29.676863339953027,26.80800843533388,1.1131794334434493,7.442275606752086,4.235434488915198,3.5444245402814643,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900555925
