genome	D300418	D300419	D300420	D300421	D300422	D300423	D300424	D300425	D300426	D300427	D300428	D300429	D300430	D300431	D300432	D300433	D300434	D300435	D300436	D300437	D300438	D300439	D300440	D300441	D300442	D300443	D300444	D300445	D300446	D300447	D300448	D300449	D300450	D300451	D300452	D300453	D300454	D300455	D300456	D300457	D300458	D300459	D300460	D300461	D300462	D300463	D300464	D300465	D300466	D300467	D300468	D300469	D300470	D300471	D300472	D300473	D300474	D300475	D300476	D300478	D300479	D300480	D300481	D300482	D300483	D300484	D300485	D300486	D300487	D300488	D300489	D300490	D300491	D300492	D300493	D300494	D300495	D300496	D300497	D300498	D300499	D300500	D300501	D300502	D300503	D300504	D300505	D300506	D300507	D300508	D300509	D300510	D300511	D300512	D300513	D300514	D300515	D300516	D300517	D300518	D300519	D300520	D300521	D300522	D300523	D300524	D300525	D300526	D300527	D300528	D300529	classification
D300418:bin_000001	127.436383188278	0.162392045721024	0.112979303598588	0.259793772989488	0.149829484164472	0.241619933937676	0.191872190173732	0.193965950433157	0.309457766343055	35.405402236471	0.0378551854904089	0.154268255914454	0.587760380025862	0.0916229489524499	0.0653253200940685	0.249241221281984	0.161722042438008	0.213396045640624	0.271016327980007	0.0750403676978017	0.213144794409493	122.731117632476	0.276627605475267	0.23759991423958	0.220598580933047	0.0961454711128085	0.0284751395281837	0.188689674579405	0.149075730471079	0.223446094885865	0.163229549824794	0.150583237857866	0.198572223003893	0.265237549663993	0.141621943947525	0.170180833886086	0.168505825678546	0.154603257555962	0.299742718739322	0.309206515111924	23.7999403697078	0.13534066316925	0.169929582654955	0.259207520116849	0.180314633541704	0.113733057291981	0.231402383871681	0.139025681225838	0.127551875004188	49.1427307993809	0.365821792526783	0.29027892236672	0.349992964965528	0.107368026103328	0.161470791206877	0.125374364334385	0.153849503862569	92.8003959719403	0.112476801136326	27.9456694337802	0.11683182247593	0.209962278815166	0.292456433036522	0.0953079670090383	0.214819802617033	26.1040816600001	0.273528840291317	0.0561127749525973	0.173530850301166	0.167249569522891	0.10954553677313	28.0355336241148	0.0961454711128085	0.0789766369855212	0.102426751891084	0.228973621970748	83.3769672971398	83.0321668576176	0.156445766584256	0.173195848659658	0.199995979980302	0.118088078631585	0.0943029620845142	0.16389955310781	0.286677654720508	34.8857309400816	0.100165490810905	0.132828150857939	0.17286084701815	0.099997989990151	0.0843366632496499	0.125960617207024	0.0986579834241188	17.8367436500439	0.16306204900404	0.0754591197496868	0.0958942198816774	0.0811541476553235	0.0505852478677146	0.10619552035805	44.4244001795609	0.242541188451823	0.105441766664657	0.151001989909751	0.298570212994044	0.18157088969736	0.215322305079295	0.145223211593737	36.6292469833102	0.0499989949950755	0.0724441049761144	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faeciplasma;s__Faeciplasma gallinarum
D300418:bin_000013	23.2208320973387	0.079796673874016	0.00970934549152008	0.0267489253276315	0.0117026548308388	0.0439814060675479	0.0276491295453883	0.033371856358271	0.0608923853011226	0.178561936622194	0.0320858503329041	0.0407663910041307	0.362267897345855	0.0376156762419818	0.0405091897990573	0.0255915199048013	0.0313785470189523	0.0378728774470551	0.0356223669026631	0.0100308469978618	0.0285493337631451	0.0576773702377054	0.0749741512788901	0.0307355440062689	0.0651362051848334	0.0109310512156186	0.0165251774259646	0.0224408051426524	0.0396732858825688	0.0441743069713529	0.0463605172144767	0.04623191661194	0.0439171057662796	0.065071904883565	0.0947786440695403	0.065071904883565	0.0332432557557343	0.0396089855813004	0.0471964211309651	0.0225051054439207	0.162615461907644	0.0566485654174118	0.0191614897779668	0.0502828355918457	0.00263631235200214	0.0848120973729469	0.0337576581658811	0.0417308955231558	0.0295138382821703	0.0282921325580717	0.0421809976320342	0.0298996400897804	0.0263631235200214	0.0142103665803042	0.0291923367758286	0.0493183310728205	0.0340148593709544	0.0600564813846341	0.0267489253276315	0.209747582737341	0.0143389671828409	0.0475822229385752	0.0392231837736904	0.0879628121350958	0.0538193521616047	0.0507329377007241	0.0372298744343717	0.0275205289428516	0.0219264027325056	0.042888300945986	0.0389016822673487	0.125385587473272	0.0172967810411848	0.00495112319766256	0.011188252420692	0.0320858503329041	0.71212583654692	0.0237911114692876	0.0243055138794344	0.0323430515379775	0.020318895200797	0.0201902945982603	0.0373584750369084	0.025913021411143	0.0304140424999271	0.0560698627059967	0.0050154234989309	0.051826042822286	0.0235339102642142	0.0180683846564049	0.0715019350103995	0.0129886608562057	0.0153034717018661	0.0412807934142774	0.0118955557346438	0.0175539822462582	0.0133744626638157	0.0460390157081349	0.0180683846564049	0.0489968295664788	0.0399947873889105	0.0148533695929877	0.0182612855602099	0.00591562771668773	0.068415520549519	0.0154320723044028	0.0327288533455875	0.0187113876690884	0.0344006611785645	0.0268775259301682	0.0118312554333755	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus intestinavium
D300428:bin_000008	1.63014308478991	0.0667784494917765	0.0977492958098083	0.273276762347772	10.6134827977882	0.641884442077496	0.184810919212638	0.176853674062917	6.6392289065393	0.448258143434285	40.0921896258327	0.391387244275984	0.0290985533416269	0.596715374021727	0.436946373368505	0.452938875875297	0.232242341281564	0.371182082572281	0.423450261496919	8.87989552605192	0.248936953654508	1.26785439385555	1.73265112524808	0.67340137384698	0.202285653659085	0.0955649540040026	0.709755062472176	1.27230108967451	0.0667784494917765	4.83753697778628	0.188165444128697	0.0568708991583003	0.127940020054338	0.362912788593159	0.247064660678103	12.087445443463	0.308304243448015	0.153293987443155	0.286850886426708	0.643600710639201	0.860006573828673	1.00682554806176	0.199789263023878	4.19300012065888	0.105316479922778	0.414322833236945	0.109295102497639	4.75312776943336	0.304559657495205	1.38736909551607	0.426492737583577	0.13628732624081	0.513164299949656	0.0897140384527371	0.138237631424565	0.780044061294711	0.241525793956238	2.6314297661298	0.402308953305013	0.940593184021436	0.63954407585699	5.92463708721141	0.652650126691825	0.785504915809226	0.139095765705418	0.631118757463168	4.48031908032969	0.155634353663661	1.11424835758299	0.48796635697554	0.274758994287426	0.261496919037891	0.080586610192763	0.121308982429571	0.0467293122027735	0.55232642803946	1.13874419069096	0.683542960802506	0.181846455333331	0.326481087760613	0.0769980486546535	0.0771540730693539	0.0947068197231503	0.0762959387885016	0.0671685105285275	0.522603777039031	0.0391621280898035	0.445449703969677	0.12489754396768	0.131060508348346	28.2539151726462	0.157974719884167	0.191754005666807	0.760775046079211	0.183250675065634	0.137379497143713	0.111011371059343	0.471193732395245	6.82762838729004	0.125287605004431	1.46163671691346	0.116706262195908	0.157896707676817	0.0585871677200048	9.81643207529114	0.0640480222345193	0.290127399135417	0.150875609015299	0.675819752274836	0.252369490777917	0.425946652132126	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma excrementigallinarum
D300430:bin_000010	5.87023583972042	6.28978116734297	74.145265112262	9.75390406070295	1.09144761964422	1.47195733839458	0.468527269613269	1.43936935249871	1.61580430681222	1.21885065039356	17.5973624390475	4.21849478159052	235.590095784687	1.48650197627141	0.466727932968712	5.06853140142334	1.79408857934375	2.45889348793412	14.2432489888728	1.68612838067033	14.448673255793	9.40368317546931	1.38508936372124	2.55740716922361	1.15547401524638	2.78852196490227	0.229665330048322	1.94003477384671	2.49852887568783	1.28767527704786	9.76490000686414	14.3262184008162	0.783061311396532	2.37392481305225	18.0258544683193	1.42322530427116	1.23209576736043	2.25766767318449	0.687696469235009	0.439138104418838	1.68153007591201	4.89664477029469	3.48826399334112	1.22419867875377	27.2586506441292	3.09006079758596	12.5263819405246	1.94493296804578	6.93259418361098	2.555058035271	1.75485304417771	16.8387421170728	2.02510341187549	12.1190820983997	4.02971437863241	0.979838766108228	12.3950803470454	7.69686242338658	4.90454185890135	1.72096553737189	6.24474776965559	4.81947322087257	0.987835817861815	1.65628938131476	7.56716024025809	1.12178643473439	1.33070941179685	2.86054541225801	6.33621404908724	21.3181407121241	10.4021150869046	8.18138379650702	3.95174312403494	1.51074303939947	7.75933939021148	1.77404596838632	1.34120554222343	2.79946792948999	1.54533028823374	1.42347521213846	12.9267343439385	9.65868916326181	0.592231663926566	7.47224523225771	5.72973763672459	3.74127071819523	10.2331773686101	4.24943337556221	6.55768240108813	3.15368734060043	10.291955698999	4.59665536638826	6.30307626588331	1.6648362303764	5.96010270880136	13.0612347581192	5.29629743168019	10.2209818646859	3.28693821544457	14.0370749983506	1.26128500626103	23.4391087818957	3.22621060369077	1.55937511037597	1.40823083223318	7.63338582509248	2.23602565187634	5.78251817829827	1.92893886453861	0.614423482542769	2.60778859527121	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis
D300432:bin_000001	0.0350409992211919	0.00831754192846055	0.0282259809959371	0.0177083150734967	0.023664748325491	0.104586382055288	0.0207133624799082	0.394734441456489	0.056022669505244	0.020284069993278	0.0345043836129041	0.0491539897191604	0.00692234134691233	0.0283333041175947	119.569924054582	0.0841949889403523	0.11633826387679	2.71967522592412	0.15717471166749	0.0180302844384693	0.0651451348461362	0.0656280888935952	0.0722821224363637	0.950614550081798	0.107967060387501	0.036221553559425	2.72611461322357	0.0651451348461362	0.0426072792980495	0.0550030998494972	0.0713698759022744	0.040085185939097	0.0394412472091517	0.0186205616075859	0.0641792267512182	0.0345043836129041	0.0111616046523858	0.0818875418247149	0.0363288766810825	5.8657452141937	0.030909059037376	2.8580147297407	0.092727177112128	0.0456659882652899	0.023181794278032	0.0819948649463724	0.134314886754431	0.0639109189470743	0.0206597009190794	0.0929418233554431	0.0220012399397989	0.138929780985706	0.0992202259724101	0.0419096790072754	0.0997568415806979	0.030909059037376	0.0310163821590336	0.0522126986864008	6.3682857313552	0.0347190298562192	0.0579008241342512	0.0244160101770939	0.0269381035360464	181.501482668926	0.0294065353341702	0.0158838220053182	0.0341824142479314	0.01931816189836	1.62036449078577	0.0143812983021124	0.0562373157485591	0.0327335521055544	0.0372411232151718	0.02414770237295	0.10710847541424	1.40952821828951	0.033323829274671	0.0449683879745158	0.19886974443145	0.00863951129343322	0.122777651176244	0.0973420713434029	32.5342530686364	0.0407827862298711	0.295192246119106	0.0376167541409732	0.0521053755647432	0.0620864258788959	0.0811899415339408	0.0253282567111831	0.021249978088196	0.0223232093047716	0.0308553974765472	0.0251672720286968	0.137158949478356	0.0244696717379227	0.0562373157485591	0.0303187818682594	0.0230208095955457	0.0911173302872647	0.039119277844179	0.181805368087899	0.0408901093515287	0.0443244492445704	0.0474904813334683	0.0958932092010259	0.163882406771087	0.0302114587466019	0.0259185338802997	0.0216792705748262	0.00949809626669366	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola;s__Fimicola sp944379995
D300435:bin_000001	11.7089925307761	6.106308575505	31.7388395715665	16.0259517623424	22.9298574900045	88.2491516888051	19.8362223184213	18.7914973252369	48.3420711285073	4.41919261358414	35.0444837970401	26.9030532917774	1.46567904571178	30.1900774891717	0.0862060160760766	13.82566546959	52.3924575530141	69.955386569853	38.9376016932441	13.9050952096246	31.8385392155861	21.441551574728	38.8162768900311	66.7205102359087	33.1615039954495	1.00106220582123	0.0111955865033866	49.228466958878	48.527623243766	18.4601079647367	42.2801324300394	43.1942226059711	32.5611259381705	17.4253411511263	54.0989006326881	27.4635986307601	10.7121139388587	47.3863805100945	32.8599891736714	48.6265568739723	17.0904163422565	27.7753073286702	44.6970238595626	31.2960246632878	22.7104829186776	94.6029416501745	2.83077458531155	41.6789294348075	6.40069357640458	11.6124158661495	23.2809864372344	27.3073318128287	22.8553773776872	8.69844039587594	3.41512527664884	9.76048908607089	1.44723579005093	7.42803594843902	14.1389651192664	14.8533024623219	51.83786355212	28.4470425188734	35.7098551801782	0.119910623865219	25.9001055134925	3.99393709887392	28.9553810702666	4.88009723268671	20.2731448127509	0.0369454354611757	28.8059494525162	11.8071012230294	18.509898862607	17.5518512786145	1.84868595240658	72.6177559644978	4.42019432395549	7.22822419142332	4.34188414257128	10.9792170631737	6.1763693773604	11.0771489830086	0.119674927307253	22.0756931639356	7.83372864883806	10.186333842176	12.4717065923542	0.463084812263763	31.0146029730764	11.352206866155	12.3107258432634	25.525289062187	10.4582098217898	5.59525951369515	24.9638598611119	0.0262212420737212	0.774027496360452	26.6335932018827	16.4632867256484	22.2542922307344	8.73008265878288	18.6329324658652	15.501644769147	1.04938000020427	34.7424386580067	10.6206047502284	6.51406362078624	0.0708857398082844	1.71298365915764	13.430284493602	5.73178674489697	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum merdipullorum
D300442:bin_000001	0.0483365885975936	0.000125712844207005	0	0	0.000125712844207005	0.000125712844207005	0	0	0	0.0456966188692465	0	0	0	0	6.28564221035027E-05	13.5099822283943	0.0837247542418657	0	13.4364402145332	0.000125712844207005	0	0.00496565734617672	6.28564221035027E-05	0	58.0963681140266	0.000817133487345536	0	5.31061339068074	0.0021999747736226	0	0.000251425688414011	0	0	0	0	0	0	9.23788264370759	0.000125712844207005	0	1.89411542366695	0	0.00861132982817987	0	0	0	0	0.000565707798931525	0	0.0093027504713184	0	0.00131998486417356	14.1054211149807	0	0	0.00113141559786305	0.000628564221035027	0.0707134748664406	0	0.0093027504713184	11.0223136108039	0	0	6.28564221035027E-05	6.28564221035027E-05	0.0278453949918517	0	0.00069142064313853	0	0.00119427201996655	0.0241997225098486	0.00659992432086779	0.068513500092818	0	0.00201140550731209	0	0.000565707798931525	0.01238271515439	6.28564221035027E-05	6.28564221035027E-05	0	0	0	0	0.000314282110517514	0.0023256876178296	0.00119427201996655	0.000628564221035027	0.23885440399331	0.0514794097027687	6.28564221035027E-05	0	0	0.0045256623914522	0.00106855917575955	6.28564221035027E-05	0.000377138532621016	0	0	6.28564221035027E-05	0.0021999747736226	0.00527993945669423	6.28564221035027E-05	0.000251425688414011	0.000125712844207005	0.000502851376828022	6.28564221035027E-05	0	0.000377138532621016	0.00119427201996655	6.28564221035027E-05	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Tyzzerella;s__Tyzzerella sp944383305
D300442:bin_000015	1.99206260903154	0.211292885738098	2.54826777620798	3.40829175002572	1.05331550341868	3.75299410311261	2.69133394772364	1.73474293223723	2.80049669047954	0.901642269493422	0.292430193574933	2.22991143122852	8.50703155013194	4.65967465304092	7.449202587157	3.46166603338281	1.54748684274057	5.1459736791833	1.53788262066157	1.09991959744139	8.64542681582776	2.59571158363651	2.46230211628771	3.05183340925742	36.1157062094707	3.27887092135454	0.986610769744286	18.373821514717	6.57138718555357	1.55105562471528	5.58902746492622	0.282825971495928	1.53777765648584	3.05876104485539	10.4613595379897	1.2648707995961	1.44189288195939	1.13004431587499	1.87686442617135	2.90818993477526	1.76114142243252	2.36059183000842	4.91211349566393	2.36085424044774	1.99347962540385	27.9968846632644	12.7043914911841	1.71490470302486	1.64457870528789	1.90509978944186	4.88172636679101	5.09653555241596	1.20372916723522	6.05575067229555	3.83281935875286	2.46665812958037	8.49328124311173	3.01688033874039	3.24774904325154	1.09488131700651	7.83856719701566	0.331844241560355	3.53424876089791	4.6455044893178	2.04464966107068	0.682162178048632	1.85282762992991	2.11586785430133	1.75589321364618	3.91185738307516	4.7077482455238	1.19806110174597	2.14331598625389	0.12396269153338	13.3678175638655	3.26480572180715	2.01274055164972	0.92053582112425	4.12398998221907	1.0568842853934	11.1743287016141	5.30609652925457	3.00848320468224	4.82158189409954	9.46734879385666	1.51174654090559	1.88232256330914	3.47032557788027	1.23810493478576	3.2123761160316	3.92277365735075	1.21175892667832	3.95867140544932	1.60532210356605	1.37634275421799	4.95089775859499	2.8430071816489	5.18171398101828	0.629155269306586	3.93710126733746	1.89727995835022	8.88180613956457	2.90740270345731	6.81579626873348	0.628840376779405	1.53830247736448	1.77027330572076	4.68014266730765	1.30071606560681	2.62216255591966	0.38805255766207	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum merdipullorum
D300443:bin_000002	0.723279311031233	0.0131222261226454	0.218296015921634	0.234476387962693	0.119100882858925	0.130777440001957	0.366254675719767	1.15464469348667	0.382490650413888	0.666675810214059	0.0107313120409769	0.225135142248267	0.15546501796151	0.0328055653066134	0.000111205306124113	0.609405077560141	0.24170473286076	0.285519623473661	0.636094351029928	0.102253278981122	1.0019042055252	0.555414901436884	0.383825114087377	0.247987832656773	0.529559667763027	63.4257239372758	0	0.440261806945364	0.0151795242859415	0.389885803271141	1.08275046307743	0.0200725577554024	0.348017005515412	0.329668130004934	0.165306687553494	0.186435695717076	0.330557772453927	0.184878821431338	0.712714806949442	0.231585050003466	0.729673616133369	0.141619957349058	0.265057847146824	0.391275869597693	0.43231062755749	0.101864060409688	1.59346083145242	0.156910686941124	0.173591482859741	0.297196180616693	0.267226350616244	0.308539121841352	0.883470554503018	1.70322046859692	1.70327607124998	0.00378098040821985	9.12122601625896	0.49069341327265	0.160747270002406	1.49098514185905	0.225246347554391	0.129887797552964	0.432533038169739	0.000111205306124113	0.172145813880127	0.667454247356928	0.36308532449523	0.00633870244907446	0.120546551838539	0.54179225143668	0.489859373476719	0.142342791838865	0.78349698429744	0.005893881224578	0.283907146534861	0.157466713471744	0.308149903269918	0.42258016327163	11.4635433791512	0.208954770207209	0.788167607154653	0.884805018176507	0.118378048369119	0.613074852662236	4.91038149721635	0.219241261023689	0.233975964085134	0.0110093253062872	0.222299406942102	1.31544756614214	0.0898538873482835	0.0758420187766452	0.565756994906426	0.0799566151032374	0.212791353268491	1.14958485205802	1.10148855715934	0.0383658306128191	0.0204617763268368	0.895480727564422	0.0113985438777216	0.610795143886692	4.36063806639179	1.19173166307906	0.347738992250102	0.419188401434845	0.344458435719441	11.9608535081382	0.00400339102046808	0.00455941755108864	0.0573819379600424	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp900552125
D300443:bin_000003	0.369135366342684	0.000895090607038515	0.0045202075655445	2.82038574824801	3.30548010273253	8.95090607038515E-05	0.00304330806393095	0.0142319406519124	1.55660732017033	0.142095633867364	3.58371901793046	0.232544539708606	0.00161116309266933	0.157133156065611	0.00425168038343295	0.0071159703259562	0.00358036242815406	0.0179018121407703	0.00210346292654051	2.64315780805438	2.14723285722469	0.419215685806489	0.400060746815864	0.00353560789780213	0.00366987148885791	59.9888829746606	0	0.00563907082434265	0.000939845137390441	1.17064425041532	0.154761165956959	0.0017454266837251	0.00720547938666005	0.338478513051615	0.35928936966526	4.88589683305009	1.16701913345682	0.017499021367603	0.0134263591055777	0.0017454266837251	0.294932355019191	0.0334763887032405	0.0448887939429815	0.977125661173595	0.00179018121407703	0.141648088563845	7.44227560675209	2.7771081173977	2.07455149993317	0.691681266589013	0.40646064465619	22.1896541847276	0.00344609883709828	0.0833329355152858	0.390617540911608	0.603425332735015	29.676863339953	0.809519945005633	0.0164696671695087	0.709359306078023	0.00196919933548473	0.960163694170215	0.00890615154003323	0.00322232618533865	1.28047186789895	0.760737506922034	1.11232909736676	0.120702968359144	0.2846835675686	9.87862273005022	3.4488736179801	0.406326381065134	8.33732145926025	0.000492299833871183	9.82393269396017	0.00460971662624835	2.41683414806469	2.06215449502568	3.54442454028146	0.155342974851534	26.8080084353339	0.106426273176879	0.00398315320132139	0.15780447402089	1.11317943344345	0.962401420687812	4.59409729515553	0.622043217361416	0.00622087971891768	4.87954168974011	3.33577891978079	1.62230697072696	6.69738120357463	2.59173485268002	0.0295827445626229	9.26329269224159	4.2354344889152	1.94185431743971	2.31371971013386	16.8579127203116	3.44037025721324	13.1474488724245	41.7931678330692	0.307866414290897	4.97446604861655	66.690560613149	0.221400661650977	33.4255475567607	0.30652377838034	0.16545749871107	1.22658741335523	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900555925
